,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
23795,50.0,0.00379,0.509,186893.0,0.735,1.6e-06,0.185,-5.314,0.0363,88.943,0.562,Country
23796,36.0,0.0049299999999999,0.5539999999999999,217840.0,0.581,0.00295,0.133,-4.952,0.0312,144.02700000000002,0.325,Country
23797,36.0,0.163,0.6,365000.0,0.522,0.002,0.11,-7.747000000000001,0.0359,77.99600000000001,0.275,Country
23798,46.0,0.732,0.441,245000.0,0.402,0.0,0.1119999999999999,-11.4,0.0298,156.404,0.3389999999999999,Country
23800,35.0,0.239,0.5429999999999999,175480.0,0.851,0.000291,0.251,-4.578,0.0317,93.028,0.794,Country
23801,44.0,0.0646,0.474,208692.0,0.825,0.0,0.375,-4.373,0.0357,144.066,0.644,Country
23802,40.0,0.0652,0.6679999999999999,207880.0,0.871,0.0,0.061,-4.2,0.0381,125.962,0.804,Country
23803,52.0,0.139,0.763,251693.0,0.7509999999999999,0.0,0.243,-7.877000000000001,0.145,127.995,0.556,Country
23804,36.0,0.192,0.6920000000000001,230747.0,0.369,2.49e-05,0.102,-8.465,0.0336,96.826,0.614,Country
23805,58.0,0.55,0.7140000000000001,153107.0,0.7240000000000001,0.1009999999999999,0.826,-8.488,0.042,111.173,0.802,Country
23806,40.0,0.24,0.616,172987.0,0.5920000000000001,6.77e-06,0.1989999999999999,-6.5920000000000005,0.0257,91.96,0.465,Country
23808,50.0,0.54,0.574,211914.0,0.449,5.6e-06,0.127,-7.891,0.0284,119.957,0.2789999999999999,Country
23809,35.0,0.0063,0.6779999999999999,169440.0,0.879,0.0,0.35,-6.89,0.0504,139.01,0.8390000000000001,Country
23810,70.0,0.0896,0.716,185707.0,0.718,0.0,0.473,-5.355,0.0293,100.934,0.537,Country
23811,37.0,0.307,0.607,175440.0,0.691,3.56e-06,0.171,-7.923999999999999,0.0268,97.277,0.809,Country
23812,35.0,0.2269999999999999,0.7709999999999999,209627.0,0.36,0.0,0.0976,-8.48,0.0386,124.002,0.407,Country
23814,36.0,0.00245,0.423,197000.0,0.7559999999999999,1.27e-05,0.33,-5.099,0.0397,171.946,0.357,Country
23816,42.0,0.241,0.521,180000.0,0.569,0.0,0.121,-13.615,0.54,95.316,0.425,Country
23817,62.0,0.0246,0.5539999999999999,182893.0,0.8490000000000001,0.000233,0.31,-5.181,0.0357,116.992,0.6829999999999999,Country
23818,44.0,0.0926,0.659,203400.0,0.5710000000000001,0.000159,0.0696,-13.609000000000002,0.0267,139.27,0.961,Country
23819,41.0,0.3,0.546,258093.0,0.466,0.0179,0.107,-8.065,0.0256,122.016,0.301,Country
23820,42.0,0.0035399999999999,0.602,215960.0,0.7240000000000001,0.0,0.316,-5.787000000000001,0.0394,122.941,0.158,Country
23821,41.0,0.0161,0.447,295467.0,0.929,2.53e-06,0.636,-6.025,0.322,89.37200000000001,0.588,Country
23822,45.0,0.506,0.356,228200.0,0.7929999999999999,1.84e-05,0.0909,-6.707000000000001,0.0392,178.203,0.85,Country
23824,53.0,0.0528,0.6,173079.0,0.83,1.72e-06,0.28,-4.253,0.0649,89.921,0.409,Country
23825,56.0,0.708,0.369,248440.0,0.365,0.0343,0.108,-9.869,0.0451,181.019,0.222,Country
23826,53.0,0.804,0.526,220387.0,0.412,0.0,0.1169999999999999,-9.292,0.0385,79.732,0.289,Country
23827,50.0,0.535,0.753,164440.0,0.469,0.0,0.29,-11.64,0.0339,120.918,0.838,Country
23828,40.0,0.0462,0.591,150760.0,0.732,0.0,0.26,-5.659,0.0386,123.903,0.816,Country
23829,45.0,0.297,0.6629999999999999,148680.0,0.7909999999999999,0.0,0.268,-5.749,0.0958,135.033,0.512,Country
23830,44.0,0.0155,0.659,223360.0,0.621,0.000415,0.213,-7.167000000000001,0.0247,129.066,0.818,Country
23831,35.0,0.0552,0.63,232493.0,0.5720000000000001,0.000276,0.108,-12.55,0.0704,136.916,0.595,Country
23832,41.0,0.291,0.5379999999999999,254040.0,0.665,7.16e-06,0.0809,-5.189,0.0327,132.085,0.34,Country
23833,43.0,0.278,0.679,228533.0,0.591,0.0,0.136,-6.795,0.0777,80.999,0.444,Country
23834,51.0,0.0531,0.583,182800.0,0.833,5.5700000000000005e-05,0.16,-8.29,0.0343,119.884,0.81,Country
23835,45.0,0.0958,0.721,159587.0,0.72,2.79e-06,0.0984,-6.544,0.0282,111.957,0.726,Country
23837,36.0,0.433,0.6609999999999999,259693.0,0.695,4.78e-06,0.168,-4.914,0.0246,100.505,0.474,Country
23838,40.0,0.514,0.451,325120.0,0.598,8.109999999999999e-05,0.206,-4.618,0.0364,134.933,0.16,Country
23839,42.0,0.0039299999999999,0.516,199707.0,0.821,1.48e-06,0.0968,-5.899,0.0524,92.977,0.537,Country
23840,37.0,0.0522,0.51,204813.0,0.7,1.5e-06,0.0785,-5.489,0.0271,83.057,0.426,Country
23841,0.0,0.00657,0.494,185440.0,0.8320000000000001,0.0,0.185,-4.435,0.072,156.025,0.475,Country
23842,35.0,0.515,0.53,189267.0,0.27,3.35e-05,0.125,-15.159,0.0336,103.861,0.616,Country
23843,52.0,0.267,0.5670000000000001,214733.0,0.436,0.0,0.217,-9.138,0.0242,91.821,0.305,Country
23844,42.0,0.152,0.535,276133.0,0.735,2.51e-06,0.1009999999999999,-5.617000000000001,0.0291,133.981,0.475,Country
23845,42.0,0.0114,0.6579999999999999,225400.0,0.655,0.0,0.218,-5.649,0.0322,145.97799999999998,0.441,Country
23847,43.0,0.909,0.647,138440.0,0.127,0.0421,0.1119999999999999,-13.004,0.0373,117.8,0.389,Country
23849,42.0,0.0181,0.4539999999999999,245907.0,0.8270000000000001,3.91e-06,0.114,-6.318,0.0485,132.687,0.355,Country
23850,68.0,0.055,0.5589999999999999,244333.0,0.301,0.00979,0.1009999999999999,-9.066,0.0297,116.123,0.177,Country
23852,43.0,0.188,0.579,212213.0,0.679,0.0,0.332,-5.648,0.0298,157.959,0.4039999999999999,Country
23853,41.0,0.0434,0.439,282760.0,0.596,0.000795,0.0803,-7.427,0.0593,99.691,0.5670000000000001,Country
23854,67.0,0.00635,0.626,191307.0,0.913,0.0,0.293,-4.452,0.0318,113.044,0.946,Country
23855,49.0,0.138,0.72,209308.0,0.7090000000000001,0.0,0.104,-5.795,0.0653,130.04,0.6,Country
23856,40.0,0.126,0.496,220773.0,0.79,1.7199999999999998e-05,0.281,-7.0,0.0388,157.923,0.424,Country
23857,40.0,0.113,0.545,196760.0,0.835,0.0,0.215,-4.604,0.103,155.914,0.6809999999999999,Country
23858,0.0,0.024,0.513,269667.0,0.852,1.49e-05,0.447,-6.944,0.0453,110.089,0.665,Country
23859,35.0,0.124,0.586,211147.0,0.961,0.0,0.424,-3.999,0.085,155.965,0.696,Country
23860,41.0,0.4,0.5920000000000001,201133.0,0.304,0.0,0.0936,-17.887,0.0486,151.648,0.78,Country
23861,47.0,0.237,0.61,235493.0,0.7340000000000001,6.02e-05,0.0489,-9.862,0.034,111.698,0.701,Country
23862,47.0,0.0279,0.66,168591.0,0.917,0.0,0.377,-3.667,0.053,107.075,0.654,Country
23863,50.0,0.0006259999999999,0.457,224333.0,0.946,0.0,0.387,-3.315,0.0453,164.014,0.88,Country
23864,43.0,0.0938,0.434,376667.0,0.78,0.205,0.159,-11.097,0.0346,95.388,0.929,Country
23865,54.0,0.213,0.632,268466.0,0.542,0.0,0.11,-7.007000000000001,0.0355,128.113,0.179,Country
23866,55.0,0.0942,0.352,361093.0,0.601,0.0105,0.1169999999999999,-12.646,0.0323,107.546,0.37,Country
23867,39.0,0.833,0.539,287347.0,0.187,0.0,0.119,-11.755999999999998,0.0353,128.969,0.356,Country
23868,63.0,0.0736,0.5529999999999999,260017.0,0.8640000000000001,0.0003109999999999,0.138,-4.038,0.0414,136.128,0.437,Country
23869,58.0,0.0702,0.594,318333.0,0.262,0.0026899999999999,0.256,-10.573,0.0341,123.518,0.216,Country
23871,46.0,0.8140000000000001,0.473,255053.0,0.296,0.00472,0.392,-9.834,0.0394,84.646,0.0917,Country
23872,40.0,0.584,0.687,186212.0,0.616,0.0,0.109,-4.781000000000001,0.0265,79.01100000000001,0.649,Country
23874,58.0,0.319,0.3879999999999999,313320.0,0.368,2.02e-06,0.0992,-10.984000000000002,0.0289,128.52700000000002,0.175,Country
23875,52.0,0.357,0.556,199200.0,0.58,0.0,0.242,-7.23,0.033,134.127,0.276,Country
23876,41.0,0.139,0.431,231747.0,0.5870000000000001,0.00183,0.19,-6.779,0.0379,187.888,0.5489999999999999,Country
23878,39.0,0.3429999999999999,0.557,189053.0,0.414,0.000881,0.144,-8.907,0.0276,75.206,0.285,Country
23879,38.0,0.444,0.596,207307.0,0.324,8.859999999999999e-05,0.135,-7.632999999999999,0.0265,125.967,0.29,Country
23880,44.0,0.258,0.675,155863.0,0.4529999999999999,0.0,0.347,-10.073,0.0609,83.02600000000001,0.502,Country
23881,43.0,0.118,0.55,260627.0,0.514,0.0,0.0906,-7.348,0.0265,138.105,0.311,Country
23882,48.0,0.0956,0.782,237308.0,0.638,0.00047,0.127,-8.916,0.0482,104.98,0.23,Country
23883,52.0,0.0279999999999999,0.607,222133.0,0.7190000000000001,0.0,0.79,-5.279,0.0399,94.887,0.3,Country
23884,37.0,0.0266,0.611,203573.0,0.5920000000000001,0.0,0.14,-5.517,0.0272,82.052,0.495,Country
23885,54.0,0.396,0.507,195480.0,0.805,1.16e-06,0.106,-4.611000000000001,0.0867,167.983,0.513,Country
23886,49.0,0.0121,0.3,181333.0,0.965,0.000742,0.687,-6.724,0.0429,178.963,0.7929999999999999,Country
23887,43.0,0.00761,0.647,218147.0,0.87,2.15e-05,0.23,-6.032,0.035,129.26,0.912,Country
23888,36.0,0.2019999999999999,0.6990000000000001,229373.0,0.695,0.0,0.106,-5.796,0.0311,90.929,0.6409999999999999,Country
23889,45.0,0.223,0.805,294960.0,0.615,0.0,0.0578,-7.447999999999999,0.0367,123.411,0.52,Country
23890,50.0,0.316,0.5,235400.0,0.8009999999999999,0.0,0.107,-5.146,0.27,159.72,0.58,Country
23892,44.0,0.3879999999999999,0.491,272640.0,0.352,5.87e-06,0.103,-9.856,0.0426,188.861,0.325,Country
23893,54.0,0.0338,0.46,253013.0,0.826,3.4899999999999995e-05,0.115,-5.624,0.0525,160.222,0.747,Country
23895,55.0,0.918,0.679,177000.0,0.231,0.000205,0.0969999999999999,-13.462,0.0303,84.76700000000001,0.3,Country
23896,44.0,0.0241,0.562,195976.0,0.65,0.0,0.0954,-4.958,0.0302,79.96300000000001,0.29,Country
23897,41.0,0.131,0.5429999999999999,204747.0,0.545,0.0,0.318,-4.519,0.031,127.977,0.63,Country
23898,39.0,0.304,0.6,180493.0,0.427,1.71e-06,0.0961,-5.641,0.0256,131.879,0.18,Country
23899,35.0,0.288,0.619,233747.0,0.593,0.0,0.123,-5.589,0.0279,80.006,0.419,Country
23900,39.0,0.8859999999999999,0.5429999999999999,199147.0,0.327,7.77e-05,0.0763,-8.541,0.0497,149.778,0.515,Country
23902,61.0,0.426,0.639,209080.0,0.479,0.0,0.151,-6.192,0.0447,146.084,0.5710000000000001,Country
23903,50.0,0.168,0.688,214080.0,0.713,0.0,0.1889999999999999,-6.157,0.0339,96.009,0.545,Country
23904,41.0,0.358,0.73,180867.0,0.49,0.0,0.0219,-10.613,0.0369,88.944,0.564,Country
23906,43.0,0.00251,0.432,199653.0,0.926,0.0,0.442,-3.269,0.0367,170.99599999999998,0.6920000000000001,Country
23908,38.0,0.115,0.484,232373.0,0.767,0.0,0.054,-4.232,0.0453,83.43,0.679,Country
23909,46.0,0.0432,0.615,215280.0,0.787,1.9e-05,0.11,-5.575,0.0332,105.954,0.499,Country
23910,39.0,0.0019399999999999,0.789,173617.0,0.4629999999999999,1.19e-06,0.0976,-13.755,0.163,141.015,0.595,Country
23911,49.0,0.138,0.44,216880.0,0.555,0.000305,0.138,-7.501,0.0288,77.729,0.35,Country
23912,53.0,0.0452,0.639,194800.0,0.795,0.0,0.121,-6.634,0.0344,142.566,0.8640000000000001,Country
23913,68.0,0.108,0.5479999999999999,219293.0,0.742,0.0,0.0852,-4.757,0.0287,143.966,0.352,Country
23914,43.0,0.0010199999999999,0.6679999999999999,201667.0,0.728,0.00448,0.184,-7.086,0.0514,99.985,0.397,Country
23916,35.0,0.4479999999999999,0.551,281440.0,0.629,2.14e-06,0.0917,-5.257999999999999,0.0389,138.02100000000002,0.18,Country
23917,36.0,0.7090000000000001,0.316,296227.0,0.305,0.0085,0.121,-13.119000000000002,0.0352,131.717,0.157,Country
23918,55.0,0.0496,0.595,227747.0,0.623,0.0,0.109,-5.975,0.0314,149.974,0.645,Country
23919,63.0,0.2789999999999999,0.723,298200.0,0.691,0.0,0.0363,-6.784,0.2189999999999999,138.03799999999998,0.512,Country
23921,51.0,0.426,0.3,244547.0,0.574,2.27e-05,0.0939,-5.126,0.0316,95.712,0.387,Country
23922,35.0,0.138,0.45,247227.0,0.695,0.0,0.134,-5.019,0.0284,143.661,0.25,Country
23923,42.0,0.8490000000000001,0.7140000000000001,146107.0,0.387,0.0,0.121,-9.997,0.0318,125.741,0.591,Country
23924,49.0,0.0115,0.5720000000000001,221627.0,0.841,0.0,0.1009999999999999,-2.988,0.0609,136.97799999999998,0.606,Country
23925,40.0,0.127,0.511,244387.0,0.955,0.0,0.3229999999999999,-2.74,0.0723,114.677,0.603,Country
23926,41.0,0.4,0.638,192773.0,0.413,0.0,0.0845,-5.759,0.0256,89.126,0.3339999999999999,Country
23927,43.0,0.731,0.493,237960.0,0.37,0.0,0.113,-6.537000000000001,0.0299,123.134,0.23,Country
23928,45.0,0.542,0.679,183253.0,0.52,0.0,0.787,-13.562,0.235,121.411,0.8340000000000001,Country
23929,65.0,0.0768,0.693,190733.0,0.789,1.19e-06,0.178,-5.1610000000000005,0.0315,130.025,0.795,Country
23930,66.0,0.226,0.575,193333.0,0.8440000000000001,0.0,0.0538,-1.7719999999999998,0.0633,87.007,0.542,Country
23931,44.0,0.261,0.667,159880.0,0.632,0.0,0.268,-9.258,0.0272,124.011,0.893,Country
23932,37.0,0.256,0.615,197640.0,0.897,0.0,0.1889999999999999,-4.037,0.252,158.109,0.782,Country
23934,38.0,0.24,0.624,187573.0,0.303,0.0,0.108,-9.867,0.0489,142.275,0.292,Country
23936,35.0,0.0698,0.522,182867.0,0.872,0.000175,0.0368,-5.375,0.0492,169.99400000000003,0.778,Country
23937,35.0,0.0756,0.322,217987.0,0.847,0.0,0.215,-3.785,0.0557,175.46400000000003,0.395,Country
23938,69.0,0.0424,0.626,169227.0,0.836,0.0,0.0565,-5.643,0.0439,99.997,0.637,Country
23940,72.0,0.799,0.583,189485.0,0.479,0.0,0.115,-7.601,0.0328,169.95,0.462,Country
23941,43.0,0.354,0.645,250200.0,0.644,0.0,0.149,-7.213999999999999,0.0298,149.887,0.66,Country
23945,42.0,0.292,0.594,198467.0,0.718,0.0,0.0934,-5.755,0.0289,133.993,0.5489999999999999,Country
23946,52.0,0.252,0.573,205213.0,0.939,0.0,0.0692,-3.019,0.0557,140.003,0.696,Country
23947,42.0,0.48,0.65,204533.0,0.7909999999999999,0.0,0.16,-4.397,0.0331,93.992,0.8959999999999999,Country
23948,45.0,0.557,0.595,200516.0,0.4029999999999999,0.0,0.273,-8.567,0.0274,143.85,0.4379999999999999,Country
23949,63.0,0.108,0.7709999999999999,152187.0,0.848,0.0,0.35,-7.365,0.035,115.642,0.8029999999999999,Country
23950,36.0,0.29,0.5770000000000001,216067.0,0.416,0.0,0.1119999999999999,-9.707,0.0236,93.489,0.254,Country
23952,38.0,0.0496,0.602,200747.0,0.732,1.33e-06,0.122,-4.742,0.0296,120.059,0.221,Country
23953,46.0,0.648,0.512,231867.0,0.501,0.0012,0.235,-8.031,0.0276,93.746,0.505,Country
23954,47.0,0.344,0.31,193832.0,0.552,0.0,0.0689,-5.9670000000000005,0.0303,145.908,0.244,Country
23955,40.0,0.193,0.684,254613.0,0.871,7.91e-05,0.1639999999999999,-7.095,0.0343,114.986,0.631,Country
23956,36.0,0.14,0.501,230000.0,0.715,0.0,0.0513,-6.968999999999999,0.141,167.757,0.812,Country
23957,49.0,0.0555,0.483,334040.0,0.862,0.1889999999999999,0.956,-6.1370000000000005,0.0368,134.375,0.414,Country
23958,38.0,0.223,0.523,247293.0,0.362,0.000178,0.125,-10.886,0.026,81.727,0.203,Country
23959,49.0,0.396,0.625,187333.0,0.578,0.00054,0.032,-12.472,0.0315,116.087,0.733,Country
23963,42.0,0.0282,0.5760000000000001,217341.0,0.638,0.0,0.221,-5.645,0.0275,159.988,0.684,Country
23964,43.0,0.0627,0.46,207488.0,0.932,0.0,0.2689999999999999,-4.689,0.0594,166.12099999999998,0.599,Country
23965,37.0,0.0592,0.5589999999999999,277711.0,0.794,0.0,0.107,-7.151,0.0981,147.394,0.6829999999999999,Country
23966,40.0,0.0373,0.436,311800.0,0.408,7.63e-06,0.2769999999999999,-9.486,0.0276,154.109,0.237,Country
23968,52.0,0.764,0.573,171747.0,0.893,0.525,0.903,-6.522,0.0566,112.125,0.541,Country
23969,37.0,0.00725,0.7190000000000001,181667.0,0.669,0.0,0.0625,-5.511,0.0625,125.989,0.915,Country
23970,61.0,0.0639,0.652,188707.0,0.8590000000000001,0.0,0.0777,-3.746,0.0358,109.971,0.491,Country
23971,42.0,0.00657,0.736,241440.0,0.652,0.0,0.23,-5.193,0.0871,130.034,0.584,Country
23972,51.0,0.0257,0.527,154842.0,0.894,0.00286,0.3979999999999999,-5.595,0.183,164.018,0.599,Country
23973,38.0,0.246,0.605,177667.0,0.8690000000000001,0.0,0.411,-4.182,0.0747,156.097,0.738,Country
23975,75.0,0.221,0.645,227267.0,0.598,3.53e-06,0.0721,-13.18,0.0335,105.929,0.913,Country
23976,46.0,0.114,0.489,156160.0,0.426,0.0504,0.1169999999999999,-9.762,0.0393,81.354,0.521,Country
23977,65.0,0.0422,0.638,214627.0,0.441,1.33e-05,0.107,-9.064,0.0347,76.078,0.473,Country
23978,46.0,0.119,0.471,192027.0,0.6579999999999999,0.0,0.214,-4.662,0.03,145.959,0.37,Country
23979,56.0,0.909,0.5539999999999999,138640.0,0.186,0.00144,0.11,-15.845999999999998,0.0379,81.181,0.2,Country
23980,74.0,0.00403,0.609,238493.0,0.807,5.42e-06,0.0926,-7.221,0.0972,119.073,0.492,Country
23982,41.0,0.6,0.411,217603.0,0.591,0.0,0.0905,-4.92,0.0337,107.148,0.285,Country
23985,44.0,0.125,0.8540000000000001,170400.0,0.741,0.0,0.324,-6.565,0.208,97.01,0.618,Country
23986,55.0,0.8079999999999999,0.616,253293.0,0.217,0.000109,0.122,-15.439,0.0335,130.613,0.141,Country
23987,63.0,0.105,0.622,176160.0,0.932,2.37e-06,0.3279999999999999,-4.66,0.0498,108.051,0.519,Country
23988,40.0,0.165,0.589,252181.0,0.831,0.0,0.0695,-7.108,0.0482,154.072,0.904,Country
23989,37.0,0.0118,0.597,200853.0,0.754,0.0,0.0994,-4.947,0.0335,137.996,0.4429999999999999,Country
23993,41.0,0.0364,0.487,169067.0,0.779,0.0,0.1669999999999999,-5.547000000000001,0.0362,169.967,0.619,Country
23995,44.0,0.00797,0.5710000000000001,245600.0,0.892,4.29e-06,0.0719,-5.87,0.0417,101.986,0.499,Country
23996,42.0,0.551,0.76,225640.0,0.82,3.41e-05,0.115,-5.891,0.0282,95.996,0.8959999999999999,Country
23997,53.0,0.0127,0.6559999999999999,196760.0,0.7170000000000001,1.22e-05,0.904,-4.871,0.0279,123.988,0.809,Country
23999,44.0,0.627,0.569,216747.0,0.623,0.0,0.126,-5.167000000000001,0.03,77.983,0.441,Country
24001,57.0,0.27,0.6609999999999999,169293.0,0.5710000000000001,0.0,0.98,-12.317,0.103,122.396,0.826,Country
24003,65.0,0.1009999999999999,0.608,211160.0,0.768,1.41e-06,0.0942,-9.911,0.0364,132.69899999999998,0.748,Country
24004,42.0,0.273,0.7609999999999999,197293.0,0.7190000000000001,0.00041,0.28,-5.704,0.0244,107.503,0.907,Country
24005,50.0,0.767,0.598,339569.0,0.244,3.3799999999999995e-05,0.106,-8.003,0.0374,117.108,0.225,Country
24007,39.0,0.358,0.504,252560.0,0.985,0.000104,0.4,-5.17,0.0482,167.852,0.965,Country
24008,51.0,0.221,0.688,176800.0,0.947,0.0,0.284,-4.097,0.0544,136.031,0.878,Country
24009,47.0,0.4479999999999999,0.693,234147.0,0.586,1.3800000000000002e-05,0.131,-5.978,0.0269,129.894,0.457,Country
24010,65.0,0.0194,0.483,217280.0,0.713,0.000151,0.316,-5.027,0.0295,161.905,0.594,Country
24011,58.0,0.088,0.594,215653.0,0.768,0.0,0.0997,-4.817,0.06,127.888,0.357,Country
24012,67.0,0.54,0.504,216993.0,0.472,0.0,0.306,-6.925,0.0404,73.521,0.313,Country
24014,55.0,0.583,0.524,228107.0,0.679,5.79e-05,0.163,-8.68,0.0435,172.977,0.6759999999999999,Country
24016,34.0,0.0983,0.519,303675.0,0.642,2.54e-06,0.108,-5.191,0.0294,118.114,0.395,Country
24017,39.0,0.626,0.564,341329.0,0.506,2.44e-06,0.104,-10.174,0.0362,82.955,0.144,Country
24021,51.0,0.1169999999999999,0.48,173774.0,0.805,0.0,0.079,-5.448,0.0451,169.949,0.467,Country
24022,35.0,0.103,0.457,194293.0,0.833,0.0,0.118,-4.393,0.0432,172.00799999999998,0.721,Country
24023,38.0,0.0301,0.557,203920.0,0.7070000000000001,0.0,0.15,-4.863,0.0298,139.995,0.4579999999999999,Country
24024,42.0,0.733,0.647,265760.0,0.564,0.695,0.103,-11.177,0.144,135.57,0.765,Country
24025,39.0,0.26,0.573,250867.0,0.416,0.0,0.107,-9.686,0.0255,134.189,0.313,Country
24026,38.0,0.601,0.644,220573.0,0.391,0.0,0.0894,-10.535,0.0235,94.247,0.342,Country
24027,52.0,0.469,0.5870000000000001,211667.0,0.201,2.58e-05,0.119,-13.299,0.0301,90.01799999999999,0.3,Country
24028,51.0,0.0054399999999999,0.499,250533.0,0.8220000000000001,0.000197,0.272,-7.122000000000001,0.049,86.48100000000001,0.499,Country
24029,70.0,0.294,0.552,202067.0,0.698,0.000103,0.0905,-4.817,0.0306,90.006,0.6,Country
24032,64.0,0.2239999999999999,0.612,207040.0,0.7909999999999999,0.0,0.1119999999999999,-3.519,0.0291,133.977,0.7859999999999999,Country
24033,39.0,0.0127,0.54,186640.0,0.653,0.000978,0.486,-7.355,0.0269,129.415,0.3389999999999999,Country
24034,41.0,0.821,0.805,174973.0,0.362,0.0,0.1939999999999999,-12.172,0.126,112.523,0.775,Country
24035,48.0,0.00492,0.5489999999999999,253186.0,0.8859999999999999,5.4600000000000006e-05,0.162,-3.477,0.0343,122.066,0.503,Country
24036,65.0,0.0449,0.477,184747.0,0.728,0.0,0.1009999999999999,-5.975,0.0337,162.084,0.613,Country
24037,52.0,0.102,0.5820000000000001,247008.0,0.805,3.14e-06,0.271,-5.267,0.0301,144.047,0.895,Country
24038,44.0,0.218,0.44,272867.0,0.449,5.67e-05,0.0784,-9.966,0.0289,173.861,0.302,Country
24039,57.0,0.865,0.308,195067.0,0.0427,0.0,0.179,-24.709,0.0336,158.399,0.3829999999999999,Country
24040,45.0,0.0433,0.68,178467.0,0.947,1.18e-05,0.204,-3.703,0.0338,115.983,0.895,Country
24041,42.0,0.0754,0.591,263587.0,0.88,4.27e-06,0.0434,-4.401,0.0532,114.11,0.6609999999999999,Country
24042,37.0,0.00982,0.523,277000.0,0.608,0.000719,0.132,-8.398,0.0288,143.012,0.321,Country
24043,45.0,0.0412,0.662,281281.0,0.642,0.0,0.0832,-6.117000000000001,0.0709,144.005,0.415,Country
24044,37.0,0.0534,0.601,205347.0,0.446,0.0023,0.135,-11.032,0.0409,77.89399999999999,0.431,Country
24045,54.0,0.0296,0.564,159720.0,0.531,0.0,0.107,-5.88,0.0359,138.406,0.8420000000000001,Country
24046,42.0,0.035,0.519,196080.0,0.8690000000000001,0.0,0.2269999999999999,-4.0,0.0462,176.041,0.713,Country
24047,44.0,0.0237,0.581,269933.0,0.885,0.128,0.3229999999999999,-3.437,0.0314,116.913,0.804,Country
24048,46.0,0.487,0.604,135120.0,0.5710000000000001,0.0,0.0937,-9.606,0.225,124.875,0.562,Country
24049,46.0,0.0709,0.706,240107.0,0.976,0.0,0.424,-3.568,0.148,129.816,0.746,Country
24050,56.0,0.405,0.598,263800.0,0.509,0.026,0.0948,-10.793,0.0337,87.419,0.8440000000000001,Country
24051,54.0,0.27,0.514,246453.0,0.742,1.7e-06,0.085,-2.525,0.0258,101.0,0.47,Country
24052,45.0,0.481,0.529,208787.0,0.522,1.77e-05,0.107,-6.8870000000000005,0.0308,138.173,0.488,Country
24053,32.0,0.000172,0.504,276133.0,0.672,2.31e-05,0.379,-4.987,0.0286,104.641,0.45,Country
24055,43.0,0.276,0.602,214560.0,0.7290000000000001,0.000864,0.0847,-4.96,0.042,113.512,0.655,Country
24056,53.0,0.196,0.435,269213.0,0.631,0.000267,0.106,-6.396,0.0293,76.503,0.152,Country
24058,41.0,0.698,0.495,255707.0,0.5770000000000001,0.0,0.6940000000000001,-7.926,0.288,86.805,0.46,Country
24059,40.0,0.6629999999999999,0.7440000000000001,143933.0,0.268,0.0513,0.118,-16.925,0.0633,147.322,0.7,Country
24060,38.0,0.0283,0.49,320960.0,0.8690000000000001,0.0969999999999999,0.0571,-3.007,0.0477,126.586,0.447,Country
24061,65.0,0.877,0.611,158573.0,0.479,6.5e-06,0.106,-8.074,0.1169999999999999,82.366,0.79,Country
24062,53.0,0.3329999999999999,0.772,166400.0,0.561,0.00344,0.0931,-11.654000000000002,0.0319,109.438,0.768,Country
